time_paris,vol_mean,count
2019-10-01 11:40:17+02:00,,0
2019-10-01 11:40:18+02:00,0.0,3
2019-10-01 11:40:19+02:00,0.0,4
2019-10-01 11:40:20+02:00,,0
2019-10-01 11:40:21+02:00,,0
2019-10-01 11:40:22+02:00,,0
2019-10-01 11:40:23+02:00,,0
2019-10-01 11:40:24+02:00,8.42665858684585e-06,14
2019-10-01 11:40:25+02:00,3.6866631317425154e-06,32
2019-10-01 11:40:26+02:00,,0
2019-10-01 11:40:27+02:00,,0
2019-10-01 11:40:28+02:00,0.0,6
2019-10-01 11:40:29+02:00,,0
2019-10-01 11:40:30+02:00,0.0,1
2019-10-01 11:40:31+02:00,0.0,4
2019-10-01 11:40:32+02:00,0.0,5
2019-10-01 11:40:33+02:00,0.0,1
2019-10-01 11:40:34+02:00,,0
2019-10-01 11:40:35+02:00,0.0,1
2019-10-01 11:40:36+02:00,1.3109682170973834e-05,9
2019-10-01 11:40:37+02:00,0.0,1
2019-10-01 11:40:38+02:00,,0
2019-10-01 11:40:39+02:00,,0
2019-10-01 11:40:40+02:00,0.0,22
2019-10-01 11:40:41+02:00,1.311122912738895e-05,9
2019-10-01 11:40:42+02:00,0.0,6
2019-10-01 11:40:43+02:00,,0
2019-10-01 11:40:44+02:00,,0
2019-10-01 11:40:45+02:00,,0
2019-10-01 11:40:46+02:00,0.0,18
2019-10-01 11:40:47+02:00,0.0,1
2019-10-01 11:40:48+02:00,0.0,6
2019-10-01 11:40:49+02:00,0.0,4
2019-10-01 11:40:50+02:00,,0
2019-10-01 11:40:51+02:00,0.0,2
2019-10-01 11:40:52+02:00,,0
2019-10-01 11:40:53+02:00,0.0,1
2019-10-01 11:40:54+02:00,0.0,39
2019-10-01 11:40:55+02:00,0.0,3
2019-10-01 11:40:56+02:00,0.0,9
2019-10-01 11:40:57+02:00,0.0,19
2019-10-01 11:40:58+02:00,0.0,14
2019-10-01 11:40:59+02:00,0.0,1
2019-10-01 11:41:00+02:00,,0
2019-10-01 11:41:01+02:00,,0
2019-10-01 11:41:02+02:00,,0
2019-10-01 11:41:03+02:00,,0
2019-10-01 11:41:04+02:00,2.1457270552782034e-06,55
2019-10-01 11:41:05+02:00,0.0,7
2019-10-01 11:41:06+02:00,0.0,2
2019-10-01 11:41:07+02:00,,0
2019-10-01 11:41:08+02:00,,0
2019-10-01 11:41:09+02:00,0.0,3
2019-10-01 11:41:10+02:00,0.0,3
2019-10-01 11:41:11+02:00,,0
2019-10-01 11:41:12+02:00,0.0,8
2019-10-01 11:41:13+02:00,4.069242244599959e-06,58
2019-10-01 11:41:14+02:00,0.0,3
2019-10-01 11:41:15+02:00,0.0,5
2019-10-01 11:41:16+02:00,0.0,2
2019-10-01 11:41:17+02:00,,0
2019-10-01 11:41:18+02:00,0.0,8
2019-10-01 11:41:19+02:00,0.0,1
2019-10-01 11:41:20+02:00,0.0,1
2019-10-01 11:41:21+02:00,0.0,13
2019-10-01 11:41:22+02:00,0.0,7
2019-10-01 11:41:23+02:00,,0
2019-10-01 11:41:24+02:00,0.0,2
2019-10-01 11:41:25+02:00,0.0,17
2019-10-01 11:41:26+02:00,,0
2019-10-01 11:41:27+02:00,0.0,2
2019-10-01 11:41:28+02:00,,0
2019-10-01 11:41:29+02:00,0.0,5
2019-10-01 11:41:30+02:00,,0
2019-10-01 11:41:31+02:00,,0
2019-10-01 11:41:32+02:00,,0
2019-10-01 11:41:33+02:00,0.0,16
2019-10-01 11:41:34+02:00,0.0,6
2019-10-01 11:41:35+02:00,0.0,7
2019-10-01 11:41:36+02:00,,0
2019-10-01 11:41:37+02:00,,0
2019-10-01 11:41:38+02:00,,0
2019-10-01 11:41:39+02:00,0.0,6
2019-10-01 11:41:40+02:00,6.464476714880199e-06,73
2019-10-01 11:41:41+02:00,0.0,5
2019-10-01 11:41:42+02:00,0.0,5
2019-10-01 11:41:43+02:00,,0
2019-10-01 11:41:44+02:00,0.0,14
2019-10-01 11:41:45+02:00,0.0,7
2019-10-01 11:41:46+02:00,,0
2019-10-01 11:41:47+02:00,0.0,1
2019-10-01 11:41:48+02:00,0.0,5
2019-10-01 11:41:49+02:00,0.0,1
2019-10-01 11:41:50+02:00,0.0,8
2019-10-01 11:41:51+02:00,0.0,5
2019-10-01 11:41:52+02:00,0.0,1
2019-10-01 11:41:53+02:00,,0
2019-10-01 11:41:54+02:00,,0
2019-10-01 11:41:55+02:00,0.0,1
2019-10-01 11:41:56+02:00,0.0,2
2019-10-01 11:41:57+02:00,,0
2019-10-01 11:41:58+02:00,,0
2019-10-01 11:41:59+02:00,0.0,1
2019-10-01 11:42:00+02:00,2.2687157733800094e-06,52
2019-10-01 11:42:01+02:00,0.0,6
2019-10-01 11:42:02+02:00,0.0,7
2019-10-01 11:42:03+02:00,0.0,6
2019-10-01 11:42:04+02:00,,0
2019-10-01 11:42:05+02:00,0.0,5
2019-10-01 11:42:06+02:00,0.0,1
2019-10-01 11:42:07+02:00,,0
2019-10-01 11:42:08+02:00,,0
2019-10-01 11:42:09+02:00,,0
2019-10-01 11:42:10+02:00,0.0,3
2019-10-01 11:42:11+02:00,,0
2019-10-01 11:42:12+02:00,,0
2019-10-01 11:42:13+02:00,0.0,4
2019-10-01 11:42:14+02:00,0.0,2
2019-10-01 11:42:15+02:00,0.0,1
2019-10-01 11:42:16+02:00,0.0,5
2019-10-01 11:42:17+02:00,0.0,1
2019-10-01 11:42:18+02:00,0.0,38
2019-10-01 11:42:19+02:00,0.0,13
2019-10-01 11:42:20+02:00,2.6216271159075977e-06,45
2019-10-01 11:42:21+02:00,3.6866631317425154e-06,32
2019-10-01 11:42:22+02:00,0.0,4
2019-10-01 11:42:23+02:00,0.0,16
2019-10-01 11:42:24+02:00,0.0,3
2019-10-01 11:42:25+02:00,,0
2019-10-01 11:42:26+02:00,0.0,1
2019-10-01 11:42:27+02:00,0.0,2
2019-10-01 11:42:28+02:00,0.0,1
2019-10-01 11:42:29+02:00,0.0,1
2019-10-01 11:42:30+02:00,0.0,1
2019-10-01 11:42:31+02:00,,0
2019-10-01 11:42:32+02:00,,0
2019-10-01 11:42:33+02:00,0.0,14
2019-10-01 11:42:34+02:00,,0
2019-10-01 11:42:35+02:00,0.0,2
2019-10-01 11:42:36+02:00,,0
2019-10-01 11:42:37+02:00,0.0,9
2019-10-01 11:42:38+02:00,0.0,2
2019-10-01 11:42:39+02:00,0.0,6
2019-10-01 11:42:40+02:00,,0
2019-10-01 11:42:41+02:00,,0
2019-10-01 11:42:42+02:00,0.0,5
2019-10-01 11:42:43+02:00,0.0,7
2019-10-01 11:42:44+02:00,0.0,4
2019-10-01 11:42:45+02:00,,0
2019-10-01 11:42:46+02:00,,0
2019-10-01 11:42:47+02:00,0.0,1
2019-10-01 11:42:48+02:00,0.0,1
2019-10-01 11:42:49+02:00,,0
2019-10-01 11:42:50+02:00,,0
2019-10-01 11:42:51+02:00,,0
2019-10-01 11:42:52+02:00,0.0,1
2019-10-01 11:42:53+02:00,,0
2019-10-01 11:42:54+02:00,,0
2019-10-01 11:42:55+02:00,0.0,25
2019-10-01 11:42:56+02:00,0.0,6
2019-10-01 11:42:57+02:00,0.0,5
2019-10-01 11:42:58+02:00,0.0,6
2019-10-01 11:42:59+02:00,0.0,1
2019-10-01 11:43:00+02:00,0.0,2
2019-10-01 11:43:01+02:00,0.0,26
2019-10-01 11:43:02+02:00,0.0,2
2019-10-01 11:43:03+02:00,0.0,2
2019-10-01 11:43:04+02:00,,0
2019-10-01 11:43:05+02:00,,0
2019-10-01 11:43:06+02:00,,0
2019-10-01 11:43:07+02:00,0.0,6
2019-10-01 11:43:08+02:00,0.0,1
2019-10-01 11:43:09+02:00,8.6747061823819e-06,68
2019-10-01 11:43:10+02:00,0.0,14
2019-10-01 11:43:11+02:00,0.0,2
2019-10-01 11:43:12+02:00,0.0,15
2019-10-01 11:43:13+02:00,7.867356405045116e-06,45
2019-10-01 11:43:14+02:00,0.0,18
2019-10-01 11:43:15+02:00,,0
2019-10-01 11:43:16+02:00,3.807159762290681e-06,62
2019-10-01 11:43:17+02:00,0.0,12
2019-10-01 11:43:18+02:00,0.0,2
2019-10-01 11:43:19+02:00,3.4714387418172493e-06,34
2019-10-01 11:43:20+02:00,0.0,4
2019-10-01 11:43:21+02:00,0.0,21
2019-10-01 11:43:22+02:00,0.0,3
2019-10-01 11:43:23+02:00,,0
2019-10-01 11:43:24+02:00,,0
2019-10-01 11:43:25+02:00,0.0,4
2019-10-01 11:43:26+02:00,,0
2019-10-01 11:43:27+02:00,0.0,2
2019-10-01 11:43:28+02:00,0.0,7
2019-10-01 11:43:29+02:00,0.0,3
2019-10-01 11:43:30+02:00,0.0,3
2019-10-01 11:43:31+02:00,2.682475391402751e-06,44
2019-10-01 11:43:32+02:00,0.0,4
2019-10-01 11:43:33+02:00,9.078433161597852e-06,39
2019-10-01 11:43:34+02:00,0.0,5
2019-10-01 11:43:35+02:00,0.0,4
2019-10-01 11:43:36+02:00,,0
2019-10-01 11:43:37+02:00,4.538770195899954e-06,52
2019-10-01 11:43:38+02:00,0.0,1
2019-10-01 11:43:39+02:00,0.0,10
2019-10-01 11:43:40+02:00,0.0,11
2019-10-01 11:43:41+02:00,0.0,2
2019-10-01 11:43:42+02:00,5.900053107325028e-06,20
2019-10-01 11:43:43+02:00,,0
2019-10-01 11:43:44+02:00,0.0,13
2019-10-01 11:43:45+02:00,,0
2019-10-01 11:43:46+02:00,0.0,1
2019-10-01 11:43:47+02:00,,0
2019-10-01 11:43:48+02:00,,0
2019-10-01 11:43:49+02:00,0.0,21
2019-10-01 11:43:50+02:00,0.0,8
2019-10-01 11:43:51+02:00,0.0,2
2019-10-01 11:43:52+02:00,,0
2019-10-01 11:43:53+02:00,,0
2019-10-01 11:43:54+02:00,3.1056575800079257e-06,38
2019-10-01 11:43:55+02:00,,0
2019-10-01 11:43:56+02:00,,0
2019-10-01 11:43:57+02:00,,0
2019-10-01 11:43:58+02:00,0.0,4
2019-10-01 11:43:59+02:00,,0
2019-10-01 11:44:00+02:00,0.0,4
2019-10-01 11:44:01+02:00,,0
2019-10-01 11:44:02+02:00,,0
2019-10-01 11:44:03+02:00,,0
2019-10-01 11:44:04+02:00,,0
2019-10-01 11:44:05+02:00,1.1802891722172106e-05,10
2019-10-01 11:44:06+02:00,0.0,12
2019-10-01 11:44:07+02:00,3.4714387418172493e-06,34
2019-10-01 11:44:08+02:00,0.0,3
2019-10-01 11:44:09+02:00,0.0,2
2019-10-01 11:44:10+02:00,0.0,4
2019-10-01 11:44:11+02:00,,0
2019-10-01 11:44:12+02:00,,0
2019-10-01 11:44:13+02:00,,0
2019-10-01 11:44:14+02:00,,0
2019-10-01 11:44:15+02:00,4.069482346214776e-06,29
2019-10-01 11:44:16+02:00,5.619761335252437e-06,21
2019-10-01 11:44:17+02:00,0.0,4
2019-10-01 11:44:18+02:00,0.0,4
2019-10-01 11:44:19+02:00,0.0,1
2019-10-01 11:44:20+02:00,0.0,5
2019-10-01 11:44:21+02:00,,0
2019-10-01 11:44:22+02:00,4.721156688868842e-06,25
2019-10-01 11:44:23+02:00,0.0,2
2019-10-01 11:44:24+02:00,0.0,3
2019-10-01 11:44:25+02:00,,0
2019-10-01 11:44:26+02:00,4.21531847220666e-06,28
2019-10-01 11:44:27+02:00,0.0,2
2019-10-01 11:44:28+02:00,0.0,4
2019-10-01 11:44:29+02:00,0.0,7
2019-10-01 11:44:30+02:00,0.0,1
2019-10-01 11:44:31+02:00,,0
2019-10-01 11:44:32+02:00,0.0,1
2019-10-01 11:44:33+02:00,4.214821001436733e-06,28
2019-10-01 11:44:34+02:00,0.0,5
2019-10-01 11:44:35+02:00,,0
2019-10-01 11:44:36+02:00,0.0,3
2019-10-01 11:44:37+02:00,,0
2019-10-01 11:44:38+02:00,,0
2019-10-01 11:44:39+02:00,0.0,1
2019-10-01 11:44:40+02:00,,0
2019-10-01 11:44:41+02:00,,0
2019-10-01 11:44:42+02:00,,0
2019-10-01 11:44:43+02:00,,0
2019-10-01 11:44:44+02:00,0.0,1
2019-10-01 11:44:45+02:00,9.078076003100091e-06,13
2019-10-01 11:44:46+02:00,0.0,1
2019-10-01 11:44:47+02:00,0.0,2
2019-10-01 11:44:48+02:00,0.0,2
2019-10-01 11:44:49+02:00,,0
2019-10-01 11:44:50+02:00,,0
2019-10-01 11:44:51+02:00,0.0,2
2019-10-01 11:44:52+02:00,0.0,4
2019-10-01 11:44:53+02:00,0.0,5
2019-10-01 11:44:54+02:00,6.556001394077711e-06,36
2019-10-01 11:44:55+02:00,0.0,3
2019-10-01 11:44:56+02:00,,0
2019-10-01 11:44:57+02:00,2.407900806914494e-06,49
2019-10-01 11:44:58+02:00,0.0,8
2019-10-01 11:44:59+02:00,0.0,5
2019-10-01 11:45:00+02:00,0.0,1
2019-10-01 11:45:01+02:00,3.93290465129215e-06,30
2019-10-01 11:45:02+02:00,0.0,7
2019-10-01 11:45:03+02:00,,0
2019-10-01 11:45:04+02:00,0.0,4
2019-10-01 11:45:05+02:00,,0
2019-10-01 11:45:06+02:00,,0
2019-10-01 11:45:07+02:00,,0
2019-10-01 11:45:08+02:00,0.0,3
2019-10-01 11:45:09+02:00,0.0,1
2019-10-01 11:45:10+02:00,0.0,1
2019-10-01 11:45:11+02:00,2.185204854564825e-06,54
2019-10-01 11:45:12+02:00,0.0,25
2019-10-01 11:45:13+02:00,0.0,4
2019-10-01 11:45:14+02:00,0.0,7
2019-10-01 11:45:15+02:00,0.0,7
2019-10-01 11:45:16+02:00,0.0,1
2019-10-01 11:45:17+02:00,1.0727369286051736e-05,11
2019-10-01 11:45:18+02:00,0.0,3
2019-10-01 11:45:19+02:00,0.0,1
2019-10-01 11:45:20+02:00,,0
2019-10-01 11:45:21+02:00,,0
2019-10-01 11:45:22+02:00,,0
2019-10-01 11:45:23+02:00,0.0,5
2019-10-01 11:45:24+02:00,0.0,2
2019-10-01 11:45:25+02:00,,0
2019-10-01 11:45:26+02:00,,0
2019-10-01 11:45:27+02:00,,0
2019-10-01 11:45:28+02:00,,0
2019-10-01 11:45:29+02:00,0.0,3
2019-10-01 11:45:30+02:00,0.0,2
2019-10-01 11:45:31+02:00,3.687533192078142e-06,32
2019-10-01 11:45:32+02:00,0.0,4
2019-10-01 11:45:33+02:00,4.0694823462172825e-06,29
2019-10-01 11:45:34+02:00,6.437940939367792e-06,55
2019-10-01 11:45:35+02:00,0.0,7
2019-10-01 11:45:36+02:00,,0
2019-10-01 11:45:37+02:00,0.0,4
2019-10-01 11:45:38+02:00,4.371957395981526e-06,54
2019-10-01 11:45:39+02:00,9.080219207041348e-06,13
2019-10-01 11:45:40+02:00,0.0,1
2019-10-01 11:45:41+02:00,0.0,2
2019-10-01 11:45:42+02:00,0.0,6
2019-10-01 11:45:43+02:00,,0
2019-10-01 11:45:44+02:00,4.540645594260919e-06,52
2019-10-01 11:45:45+02:00,0.0,6
2019-10-01 11:45:46+02:00,,0
2019-10-01 11:45:47+02:00,0.0,3
2019-10-01 11:45:48+02:00,,0
2019-10-01 11:45:49+02:00,7.37854909067188e-06,16
2019-10-01 11:45:50+02:00,,0
2019-10-01 11:45:51+02:00,0.0,43
2019-10-01 11:45:52+02:00,2.361414490022708e-06,50
2019-10-01 11:45:53+02:00,0.0,6
2019-10-01 11:45:54+02:00,0.0,11
2019-10-01 11:45:55+02:00,5.904233342156888e-06,20
2019-10-01 11:45:56+02:00,4.373506179378093e-06,27
2019-10-01 11:45:57+02:00,0.0,7
2019-10-01 11:45:58+02:00,0.0,3
2019-10-01 11:45:59+02:00,1.617598175933394e-06,73
2019-10-01 11:46:00+02:00,0.0,9
2019-10-01 11:46:01+02:00,0.0,5
2019-10-01 11:46:02+02:00,0.0,5
2019-10-01 11:46:03+02:00,2.811871725682022e-06,42
2019-10-01 11:46:04+02:00,0.0,7
2019-10-01 11:46:05+02:00,0.0,10
2019-10-01 11:46:06+02:00,7.571318038989765e-06,78
2019-10-01 11:46:07+02:00,0.0,22
2019-10-01 11:46:08+02:00,,0
2019-10-01 11:46:09+02:00,1.0738773966652013e-05,11
2019-10-01 11:46:10+02:00,1.0738773966645532e-05,11
2019-10-01 11:46:11+02:00,0.0,2
2019-10-01 11:46:12+02:00,,0
2019-10-01 11:46:13+02:00,6.7482929653331025e-06,70
2019-10-01 11:46:14+02:00,0.0,10
2019-10-01 11:46:15+02:00,0.0,2
2019-10-01 11:46:16+02:00,,0
2019-10-01 11:46:17+02:00,9.20049726427286e-06,77
2019-10-01 11:46:18+02:00,0.0,9
2019-10-01 11:46:19+02:00,0.0,6
2019-10-01 11:46:20+02:00,,0
2019-10-01 11:46:21+02:00,0.0,6
2019-10-01 11:46:22+02:00,6.559484694507522e-06,18
2019-10-01 11:46:23+02:00,0.0,7
2019-10-01 11:46:24+02:00,1.9680777807189625e-05,6
2019-10-01 11:46:25+02:00,7.0850800105910954e-06,50
2019-10-01 11:46:26+02:00,0.0,9
2019-10-01 11:46:27+02:00,,0
2019-10-01 11:46:28+02:00,0.0,17
2019-10-01 11:46:29+02:00,0.0,21
2019-10-01 11:46:30+02:00,0.0,6
2019-10-01 11:46:31+02:00,0.0,2
2019-10-01 11:46:32+02:00,0.0,6
2019-10-01 11:46:33+02:00,,0
2019-10-01 11:46:34+02:00,0.0,2
2019-10-01 11:46:35+02:00,0.0,1
2019-10-01 11:46:36+02:00,,0
2019-10-01 11:46:37+02:00,0.0,2
2019-10-01 11:46:38+02:00,,0
2019-10-01 11:46:39+02:00,0.0,1
2019-10-01 11:46:40+02:00,0.0,2
2019-10-01 11:46:41+02:00,0.0,4
2019-10-01 11:46:42+02:00,,0
2019-10-01 11:46:43+02:00,,0
2019-10-01 11:46:44+02:00,0.0,1
2019-10-01 11:46:45+02:00,,0
2019-10-01 11:46:46+02:00,0.0,1
2019-10-01 11:46:47+02:00,,0
2019-10-01 11:46:48+02:00,0.0,7
2019-10-01 11:46:49+02:00,0.0,2
2019-10-01 11:46:50+02:00,0.0,9
2019-10-01 11:46:51+02:00,0.0,7
2019-10-01 11:46:52+02:00,0.0,3
2019-10-01 11:46:53+02:00,0.0,1
2019-10-01 11:46:54+02:00,,0
2019-10-01 11:46:55+02:00,,0
2019-10-01 11:46:56+02:00,,0
2019-10-01 11:46:57+02:00,0.0,7
2019-10-01 11:46:58+02:00,,0
2019-10-01 11:46:59+02:00,0.0,3
2019-10-01 11:47:00+02:00,0.0,2
2019-10-01 11:47:01+02:00,,0
2019-10-01 11:47:02+02:00,0.0,2
2019-10-01 11:47:03+02:00,,0
2019-10-01 11:47:04+02:00,,0
2019-10-01 11:47:05+02:00,0.0,3
2019-10-01 11:47:06+02:00,0.0,1
2019-10-01 11:47:07+02:00,,0
2019-10-01 11:47:08+02:00,0.0,1
2019-10-01 11:47:09+02:00,,0
2019-10-01 11:47:10+02:00,0.0,4
2019-10-01 11:47:11+02:00,0.0,1
2019-10-01 11:47:12+02:00,0.0,3
2019-10-01 11:47:13+02:00,,0
2019-10-01 11:47:14+02:00,0.0,20
2019-10-01 11:47:15+02:00,0.0,14
2019-10-01 11:47:16+02:00,0.0,2
2019-10-01 11:47:17+02:00,,0
2019-10-01 11:47:18+02:00,0.0,17
2019-10-01 11:47:19+02:00,0.0,2
2019-10-01 11:47:20+02:00,0.0,13
2019-10-01 11:47:21+02:00,,0
2019-10-01 11:47:22+02:00,0.0,4
2019-10-01 11:47:23+02:00,0.0,1
2019-10-01 11:47:24+02:00,0.0,2
2019-10-01 11:47:25+02:00,,0
2019-10-01 11:47:26+02:00,,0
2019-10-01 11:47:27+02:00,,0
2019-10-01 11:47:28+02:00,,0
2019-10-01 11:47:29+02:00,0.0,1
2019-10-01 11:47:30+02:00,,0
2019-10-01 11:47:31+02:00,0.0,1
2019-10-01 11:47:32+02:00,,0
2019-10-01 11:47:33+02:00,,0
2019-10-01 11:47:34+02:00,,0
2019-10-01 11:47:35+02:00,,0
2019-10-01 11:47:36+02:00,,0
2019-10-01 11:47:37+02:00,,0
2019-10-01 11:47:38+02:00,0.0,1
2019-10-01 11:47:39+02:00,,0
2019-10-01 11:47:40+02:00,0.0,14
2019-10-01 11:47:41+02:00,0.0,1
2019-10-01 11:47:42+02:00,0.0,2
2019-10-01 11:47:43+02:00,,0
2019-10-01 11:47:44+02:00,,0
2019-10-01 11:47:45+02:00,,0
2019-10-01 11:47:46+02:00,0.0,3
2019-10-01 11:47:47+02:00,0.0,2
2019-10-01 11:47:48+02:00,0.0,2
2019-10-01 11:47:49+02:00,0.0,37
2019-10-01 11:47:50+02:00,0.0,11
2019-10-01 11:47:51+02:00,0.0,2
2019-10-01 11:47:52+02:00,,0
2019-10-01 11:47:53+02:00,0.0,15
2019-10-01 11:47:54+02:00,0.0,3
2019-10-01 11:47:55+02:00,0.0,3
2019-10-01 11:47:56+02:00,0.0,4
2019-10-01 11:47:57+02:00,0.0,4
2019-10-01 11:47:58+02:00,0.0,1
2019-10-01 11:47:59+02:00,0.0,1
2019-10-01 11:48:00+02:00,,0
2019-10-01 11:48:01+02:00,0.0,2
2019-10-01 11:48:02+02:00,0.0,11
2019-10-01 11:48:03+02:00,0.0,19
2019-10-01 11:48:04+02:00,0.0,3
2019-10-01 11:48:05+02:00,,0
2019-10-01 11:48:06+02:00,8.433125355425903e-06,28
2019-10-01 11:48:07+02:00,0.0,3
2019-10-01 11:48:08+02:00,0.0,10
2019-10-01 11:48:09+02:00,0.0,6
2019-10-01 11:48:10+02:00,0.0,1
2019-10-01 11:48:11+02:00,,0
2019-10-01 11:48:12+02:00,0.0,5
2019-10-01 11:48:13+02:00,0.0,1
2019-10-01 11:48:14+02:00,,0
2019-10-01 11:48:15+02:00,,0
2019-10-01 11:48:16+02:00,0.0,2
2019-10-01 11:48:17+02:00,,0
2019-10-01 11:48:18+02:00,0.0,1
2019-10-01 11:48:19+02:00,0.0,2
2019-10-01 11:48:20+02:00,,0
2019-10-01 11:48:21+02:00,0.0,10
2019-10-01 11:48:22+02:00,,0
2019-10-01 11:48:23+02:00,0.0,1
2019-10-01 11:48:24+02:00,0.0,1
2019-10-01 11:48:25+02:00,0.0,1
2019-10-01 11:48:26+02:00,,0
2019-10-01 11:48:27+02:00,0.0,3
2019-10-01 11:48:28+02:00,,0
2019-10-01 11:48:29+02:00,,0
2019-10-01 11:48:30+02:00,0.0,3
2019-10-01 11:48:31+02:00,0.0,1
2019-10-01 11:48:32+02:00,,0
2019-10-01 11:48:33+02:00,,0
2019-10-01 11:48:34+02:00,,0
2019-10-01 11:48:35+02:00,,0
2019-10-01 11:48:36+02:00,0.0,3
2019-10-01 11:48:37+02:00,0.0,1
2019-10-01 11:48:38+02:00,,0
2019-10-01 11:48:39+02:00,,0
2019-10-01 11:48:40+02:00,,0
2019-10-01 11:48:41+02:00,,0
2019-10-01 11:48:42+02:00,,0
2019-10-01 11:48:43+02:00,,0
2019-10-01 11:48:44+02:00,,0
2019-10-01 11:48:45+02:00,,0
2019-10-01 11:48:46+02:00,,0
2019-10-01 11:48:47+02:00,,0
2019-10-01 11:48:48+02:00,0.0,2
2019-10-01 11:48:49+02:00,0.0,4
2019-10-01 11:48:50+02:00,,0
2019-10-01 11:48:51+02:00,,0
2019-10-01 11:48:52+02:00,,0
2019-10-01 11:48:53+02:00,0.0,3
2019-10-01 11:48:54+02:00,0.0,1
2019-10-01 11:48:55+02:00,0.0,1
2019-10-01 11:48:56+02:00,0.0,5
2019-10-01 11:48:57+02:00,,0
2019-10-01 11:48:58+02:00,,0
2019-10-01 11:48:59+02:00,,0
2019-10-01 11:49:00+02:00,0.0,1
2019-10-01 11:49:01+02:00,8.048376115328803e-06,44
2019-10-01 11:49:02+02:00,0.0,6
2019-10-01 11:49:03+02:00,0.0,4
2019-10-01 11:49:04+02:00,0.0,2
2019-10-01 11:49:05+02:00,0.0,3
2019-10-01 11:49:06+02:00,2.314565680226226e-06,51
2019-10-01 11:49:07+02:00,0.0,2
2019-10-01 11:49:08+02:00,0.0,3
2019-10-01 11:49:09+02:00,0.0,8
2019-10-01 11:49:10+02:00,0.0,1
2019-10-01 11:49:11+02:00,0.0,2
2019-10-01 11:49:12+02:00,,0
2019-10-01 11:49:13+02:00,,0
2019-10-01 11:49:14+02:00,0.0,34
2019-10-01 11:49:15+02:00,0.0,17
2019-10-01 11:49:16+02:00,0.0,8
2019-10-01 11:49:17+02:00,0.0,1
2019-10-01 11:49:18+02:00,,0
2019-10-01 11:49:19+02:00,,0
2019-10-01 11:49:20+02:00,0.0,5
2019-10-01 11:49:21+02:00,0.0,3
2019-10-01 11:49:22+02:00,5.365267429846622e-06,44
2019-10-01 11:49:23+02:00,0.0,11
2019-10-01 11:49:24+02:00,0.0,5
2019-10-01 11:49:25+02:00,0.0,29
2019-10-01 11:49:26+02:00,4.453133022392408e-06,53
2019-10-01 11:49:27+02:00,3.8064858756935663e-06,31
2019-10-01 11:49:28+02:00,0.0,3
2019-10-01 11:49:29+02:00,0.0,1
2019-10-01 11:49:30+02:00,0.0,2
2019-10-01 11:49:31+02:00,0.0,3
2019-10-01 11:49:32+02:00,0.0,11
2019-10-01 11:49:33+02:00,,0
2019-10-01 11:49:34+02:00,1.966684369109485e-05,6
2019-10-01 11:49:35+02:00,0.0,1
2019-10-01 11:49:36+02:00,0.0,6
2019-10-01 11:49:37+02:00,0.0,1
2019-10-01 11:49:38+02:00,,0
2019-10-01 11:49:39+02:00,,0
2019-10-01 11:49:40+02:00,,0
2019-10-01 11:49:41+02:00,,0
2019-10-01 11:49:42+02:00,0.0,4
2019-10-01 11:49:43+02:00,3.6870981105878192e-06,32
2019-10-01 11:49:44+02:00,2.458065407057594e-06,48
2019-10-01 11:49:45+02:00,0.0,5
2019-10-01 11:49:46+02:00,0.0,4
2019-10-01 11:49:47+02:00,0.0,1
2019-10-01 11:49:48+02:00,,0
2019-10-01 11:49:49+02:00,0.0,1
2019-10-01 11:49:50+02:00,,0
2019-10-01 11:49:51+02:00,0.0,1
2019-10-01 11:49:52+02:00,0.0,2
2019-10-01 11:49:53+02:00,,0
2019-10-01 11:49:54+02:00,,0
2019-10-01 11:49:55+02:00,,0
2019-10-01 11:49:56+02:00,0.0,1
2019-10-01 11:49:57+02:00,,0
2019-10-01 11:49:58+02:00,0.0,20
2019-10-01 11:49:59+02:00,0.0,7
2019-10-01 11:50:00+02:00,0.0,2
2019-10-01 11:50:01+02:00,0.0,3
2019-10-01 11:50:02+02:00,0.0,2
2019-10-01 11:50:03+02:00,0.0,45
2019-10-01 11:50:04+02:00,0.0,9
2019-10-01 11:50:05+02:00,0.0,2
2019-10-01 11:50:06+02:00,0.0,2
2019-10-01 11:50:07+02:00,0.0,1
2019-10-01 11:50:08+02:00,,0
2019-10-01 11:50:09+02:00,,0
2019-10-01 11:50:10+02:00,2.878074686500013e-06,41
2019-10-01 11:50:11+02:00,0.0,1
2019-10-01 11:50:12+02:00,0.0,4
2019-10-01 11:50:13+02:00,0.0,4
2019-10-01 11:50:14+02:00,0.0,15
2019-10-01 11:50:15+02:00,0.0,3
2019-10-01 11:50:16+02:00,0.0,2
2019-10-01 11:50:17+02:00,0.0,2
2019-10-01 11:50:18+02:00,,0
2019-10-01 11:50:19+02:00,,0
2019-10-01 11:50:20+02:00,0.0,2
2019-10-01 11:50:21+02:00,,0
2019-10-01 11:50:22+02:00,,0
2019-10-01 11:50:23+02:00,0.0,2
2019-10-01 11:50:24+02:00,0.0,2
2019-10-01 11:50:25+02:00,,0
2019-10-01 11:50:26+02:00,,0
2019-10-01 11:50:27+02:00,0.0,1
2019-10-01 11:50:28+02:00,,0
2019-10-01 11:50:29+02:00,,0
2019-10-01 11:50:30+02:00,0.0,1
2019-10-01 11:50:31+02:00,,0
